Datetime,open,high,low,close,volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2014-08-05,21.01668285109175,21.087208564761227,20.79628978569143,20.963788986206055,223732000
2014-08-06,20.88224548444848,21.043133181587887,20.87342955898521,20.92852783203125,154232000
2014-08-07,21.025982926448663,21.25190130771069,20.842146370327576,20.926313400268555,186844000
2014-08-08,20.8775804378495,21.001613896470083,20.66052019543434,20.98389434814453,167460000
2014-08-11,21.10129055894907,21.28069808942305,21.006050066667484,21.26076316833496,146340000
2014-08-12,21.271834675049934,21.457884894301525,21.176594199053216,21.256330490112305,135180000
2014-08-13,21.296196115930687,21.53761863708496,21.271832158221457,21.53761863708496,127664000
2014-08-14,21.55755634212789,21.610713306813686,21.440167270608256,21.5952091217041,112464000
2014-08-15,21.683807088788484,21.748039201248712,21.453457968533392,21.701526641845703,195804000
2014-08-18,21.81448196427613,22.00939364120744,21.701523631322964,21.962881088256836,190288000
2014-08-19,22.0182579962807,22.299548738774703,21.99832307525294,22.266324996948242,277596000
2014-08-20,22.246387813425372,22.39035451937987,22.137856830085386,22.27518081665039,210796000
2014-08-21,22.275185603633464,22.357137277880046,22.173300697446503,22.277400970458984,133912000
2014-08-22,22.21316758090559,22.474525086989043,22.19101898340625,22.441301345825195,176736000
2014-08-25,22.54539498167846,22.629560303352548,22.432434970877814,22.490022659301758,161080000
2014-08-26,22.463446963868936,22.481166515450035,22.339413482460152,22.346057891845703,132608000
2014-08-27,22.374847586304057,22.718156665633426,22.303971080292538,22.62070083618164,209476000
2014-08-28,22.50109978798893,22.764672626331926,22.494455378590274,22.64728355407715,273840000
2014-08-29,22.78239399839914,22.791253774915113,22.636210220629952,22.70265769958496,178380000
2014-09-02,22.826693630146114,22.97730646735124,22.75138805645843,22.879852294921875,214256000
2014-09-03,22.835550740806077,22.857699336961186,21.83441966206097,21.914155960083008,501684000
2014-09-04,21.894218757136017,22.168865038439286,21.65944062068559,21.732532501220703,342872000
2014-09-05,21.883152187056222,22.013830114718864,21.774621170374115,21.920804977416992,233828000
2014-09-08,21.993886964290198,21.99610064049219,21.717025354416602,21.785686492919922,185426800
2014-09-09,21.94516727394528,22.8311247575297,21.293987982765195,21.70374298095703,759385200
2014-09-10,21.70816788786465,22.394784415377902,21.65279556000343,22.370420455932617,403478400
2014-09-11,22.23974552577109,22.46787927647288,22.064768743720794,22.46566390991211,249412400
2014-09-12,22.416930370183056,22.63399061337692,22.388137371422594,22.5166015625,250504400
2014-09-15,22.771319583079976,22.824478243874797,22.46788025440033,22.50996208190918,245266000
2014-09-16,22.10463077889291,22.428004924313054,21.903074723349146,22.33940887451172,267632400
2014-09-17,22.43022136682508,22.547612118941768,22.279608570535967,22.498884201049805,243706000
2014-09-18,22.57641281254949,22.669437947585642,22.494461132733896,22.5454044342041,149197600
2014-09-19,22.65614587811965,22.66943469841161,22.259679737722937,22.36156463623047,283609600
2014-09-22,22.54761802260568,22.62292359555291,22.27740072705667,22.38371467590332,211153600
2014-09-23,22.281832623337724,22.800118682262532,22.268543800488104,22.733671188354492,253608800
2014-09-24,22.627350513170605,22.78017700009299,22.414719271676958,22.53653907775879,240687200
2014-09-25,22.261886053752757,22.30618322993659,21.643930813963276,21.677154541015625,400368000
2014-09-26,21.823339808695874,22.315046310424805,21.7945468088919,22.315046310424805,249482000
2014-09-29,21.849931167761557,22.2463974241178,21.845500433148565,22.17330551147461,199065200
2014-09-30,22.328335127283683,22.490023054993248,22.266318395503312,22.315046310424805,221056400
2014-10-01,22.2796128707831,22.301763157612413,21.86099813511955,21.967313766479492,205965200
2014-10-02,21.987247808741976,22.197663712582916,21.71481684490972,22.126787185668945,191031200
2014-10-03,22.024899690215783,22.195445732140243,21.936303619548877,22.064767837524414,173878400
2014-10-06,22.13785803273233,22.29290157885679,22.020468957276215,22.064767837524414,148204800
2014-10-07,22.022688878883308,22.175517090148723,21.86764699051973,21.8720760345459,168376800
2014-10-08,21.874289511998498,22.394789166350183,21.774618286805815,22.326128005981445,229618800
2014-10-09,22.490028541125014,22.676078781850507,22.28404338041915,22.374853134155273,309506000
2014-10-10,22.301761485495163,22.59855638066327,22.215380780792234,22.31062126159668,265326400
2014-10-13,22.443510528323394,22.54318003452182,22.10684585571289,22.10684585571289,214333600
2014-10-14,22.235318478566146,22.264111489310856,21.832207878991003,21.8720760345459,254754400
2014-10-15,21.69931306404754,21.96067057878308,21.081357541329698,21.60407257080078,403734400
2014-10-16,21.163307041926693,21.643938502555027,21.132298669617093,21.32056427001953,288618000
2014-10-17,21.595207407129088,21.927441367238767,21.44237924473326,21.63286018371582,272718800
2014-10-20,21.77683043450525,22.14007279345479,21.754681839901878,22.095775604248047,310069200
2014-10-21,22.817830617671554,22.817830617671554,22.430224280241017,22.696012496948242,378495600
2014-10-22,22.777956385303582,23.05924871277721,22.724799432093015,22.811180114746094,273052400
2014-10-23,23.052604431474613,23.26744930124329,22.952933242599624,23.218721389770508,284298800
2014-10-24,23.29625115414019,23.364912315589294,23.152282730927475,23.305110931396484,188215600
2014-10-27,23.22314733817917,23.362686646049912,23.189923612980003,23.28073501586914,136750800
2014-10-28,23.344976416589986,23.64177131652832,23.333901273827706,23.64177131652832,192243600
2014-10-29,23.621839331295213,23.781311932424607,23.557607217516452,23.77466583251953,210751600
2014-10-30,23.69049839004722,23.776879093035905,23.455720242419464,23.694929122924805,162619200
2014-10-31,23.92306612052481,23.929710530917,23.74587395752786,23.92085075378418,178557200
2014-11-03,23.969572880623538,24.43027104102753,23.92306032930813,24.23093032836914,209130400
2014-11-04,24.222069981521482,24.25086298218097,23.85882766473279,24.05373764038086,166297600
2014-11-05,24.164485090002774,24.208783969029625,23.94964017375353,24.111328125,149743600
2014-11-06,24.15804177258162,24.200307766880673,23.9800829963121,24.180286407470703,139874000
2014-11-07,24.191412995369102,24.318209299044753,24.146923719297927,24.249250411987305,134766000
2014-11-10,24.25147565603798,24.320436245849383,24.17361856801597,24.209211349487305,108782000
2014-11-11,24.180290695859487,24.413863646511295,24.113556779356937,24.402740478515625,109769200
2014-11-12,24.331554044977228,24.787576730099897,24.32933076933874,24.747535705566406,187769600
2014-11-13,24.869880888171316,25.236921590780053,24.82538992317008,25.096778869628906,238091600
2014-11-14,25.17019188814972,25.40153985328154,24.738638790004103,25.399314880371094,176254400
2014-11-17,25.41933369682549,26.08890795933285,25.203558852110366,25.35704803466797,186986800
2014-11-18,25.34592195583437,25.735208970686944,25.334798790833048,25.686269760131836,176896000
2014-11-19,25.679593721438543,25.74632761265178,25.314776351905355,25.5083065032959,167476800
2014-11-20,25.561700610614082,25.995476927679974,25.548352472057317,25.87312889099121,173582000
2014-11-21,26.14007370972661,26.153420153225316,25.810847293782576,25.90872573852539,228717200
2014-11-24,25.993253273597972,26.420356391629188,25.9420907808651,26.38921356201172,189803200
2014-11-25,26.487092818436324,26.638358722912,26.126723596761547,26.160091400146484,275361600
2014-11-26,26.235730846686398,26.49377174093388,26.211261232082236,26.471527099609375,163073200
2014-11-28,26.53158188639984,26.560501441116475,26.26019460728761,26.455949783325195,99257600
2014-12-01,26.42925351286422,26.527131943208182,24.751982241265864,25.597291946411133,335256000
2014-12-02,25.248046835351964,25.748558777021938,25.081209521461975,25.499414443969727,237395600
2014-12-03,25.748557992282684,25.88202749989554,25.606190291208055,25.788599014282227,172253600
2014-12-04,25.75300717116741,26.07111038600558,25.64623224008095,25.69072151184082,168178000
2014-12-05,25.801945121739816,25.821966481058727,25.501638309210893,25.58172035217285,153275600
2014-12-08,25.381513155942454,25.503861182942348,24.82983879111334,25.00334930419922,230659600
2014-12-09,24.51173778717004,25.426006369019078,24.3248791200489,25.38596534729004,240832000
2014-12-10,25.45047958828943,25.548356335283767,24.812048122663917,24.90325164794922,178261200
2014-12-11,24.972205480898566,25.314778245654544,24.7675504532612,24.829837799072266,165606800
2014-12-12,24.571795914840784,24.885450835279762,24.37604077184037,24.409408569335938,224112400
2014-12-15,24.625190353824962,24.825395498400198,23.657534135061347,24.075740814208984,268872400
2014-12-16,23.661981163024482,24.505065942148786,23.637511554085382,23.746511459350586,243162800
2014-12-17,23.828819956459448,24.43388190481796,23.762084346644002,24.33823013305664,213647200
2014-12-18,24.88545514256251,25.0589656829834,24.616291137915105,25.0589656829834,236024800
2014-12-19,24.97220936581706,25.19020917002171,24.838739855485677,24.865432739257812,353719200
2014-12-22,24.94996359583662,25.24582045951917,24.90769760224333,25.12347412109375,180670000
2014-12-23,25.187983347472187,25.210227980751892,25.016696107189325,25.03449249267578,104113600
2014-12-24,25.043389823840236,25.072307676393304,24.916593551635742,24.916593551635742,57918400
2014-12-26,24.936618117947695,25.474946137631417,24.916598453892924,25.35704803466797,134884000
2014-12-29,25.3125578902786,25.530557700331972,25.29253652975544,25.339252471923828,110395600
2014-12-30,25.279190807324916,25.341476469113722,24.938842943152515,25.030046463012695,119526000
2014-12-31,25.096780694219614,25.16573957353902,24.51618671170804,24.55400276184082,165613600
2015-01-02,24.77868056866345,24.789803736396227,23.879983264314035,24.3204345703125,212818400
2015-01-05,24.089076256515213,24.16915827777141,23.448421783622024,23.635278701782227,257142000
2015-01-06,23.699795956528767,23.89777609314269,23.27491613036746,23.637510299682617,263188400
2015-01-07,23.84661177083636,24.069061513837287,23.7353868993359,23.96895980834961,160423600
2015-01-08,24.298188530976255,24.947741436209547,24.180288730141065,24.889904022216797,237458000
2015-01-09,25.063409483956207,25.192430728559142,24.516183377749616,24.916593551635742,214798000
2015-01-12,25.047845447774034,25.054518669777874,24.202537283196392,24.30263900756836,198603200
2015-01-13,24.787575629313356,25.092332396793072,24.227003007895863,24.51841163635254,268367600
2015-01-14,24.255921687880374,24.57847315641415,24.135798615535922,24.424983978271484,195826400
2015-01-15,24.469475315208914,24.48282175865421,23.726493879364345,23.7620849609375,240056000
2015-01-16,23.80879968078104,23.931147738638376,23.40171617608169,23.577451705932617,314053200
2015-01-20,23.988979392447472,24.240348687400143,23.690897552432435,24.184736251831055,199599600
2015-01-21,24.235903996851988,24.705273190593893,24.084638071421082,24.369375228881836,194303600
2015-01-22,24.52730703085607,25.018920716984958,24.40718397629891,25.00334930419922,215185600
2015-01-23,24.981109805942747,25.303661293012837,24.80982253293594,25.132375717163086,185859200
2015-01-26,25.301436780647798,25.43935625129226,25.09233514747617,25.159069061279297,222460000
2015-01-27,25.007802697539717,25.021150837785946,24.253698114174526,24.278167724609375,382274800
2015-01-28,26.1667658481308,26.27576745744223,25.65068244934082,25.65068244934082,585908400
2015-01-29,25.875355200415914,26.513786602486178,25.70629291293627,26.449275970458984,337745600
2015-01-30,26.338054971520894,26.693974289279854,25.993257124754823,26.062217712402344,334982000
2015-02-02,26.260193995235177,26.50933663217492,25.821967710701898,26.38921356201172,250956400
2015-02-03,26.360295604150622,26.491540143156218,26.16231546070213,26.39366340637207,207662800
2015-02-04,26.360297916823008,26.807422432641452,26.31803191715725,26.596094131469727,280598800
2015-02-05,26.803789832587974,26.850690149029983,26.631828253102775,26.785924911499023,168984800
2015-02-06,26.803782448482234,26.85514855508198,26.45315812385905,26.56035614013672,174826400
2015-02-09,26.475494842079126,26.76358602482178,26.448694909423025,26.736787796020508,155559200
2015-02-10,26.8372922768724,27.27948192161642,26.835060226400515,27.25044822692871,248034000
2015-02-11,27.417944238964946,27.898099191820577,27.357646502492535,27.8891658782959,294247200
2015-02-12,28.15268823597874,28.469814852734082,28.04325814425922,28.242019653320312,297898000
2015-02-13,28.42514466366385,28.42514466366385,28.061121186494265,28.38047981262207,217088800
2015-02-17,28.47204515109199,28.782472190621913,28.344748442965244,28.547977447509766,252609600
2015-02-18,28.50331227467583,28.76013945726517,28.463113222584848,28.746740341186523,179566800
2015-02-19,28.693139071873226,28.815969976129388,28.659641283307874,28.686439514160156,149449600
2015-02-20,28.72440712184836,28.920936584472656,28.597112107346856,28.920936584472656,195793600
2015-02-23,29.037056551105255,29.702571868896484,28.956658475903648,29.702571868896484,283896400
2015-02-24,29.68918473251233,29.836581831118046,29.293893752691638,29.517221450805664,276912400
2015-02-25,29.380989705088034,29.38992472080922,28.6194414810838,28.762371063232422,298846800
2015-02-26,28.762372846811893,29.22689486952783,28.27552009882832,29.12639808654785,365150000
2015-02-27,29.03259998063847,29.15989840086983,28.63954446921471,28.688676834106445,248059200
2015-03-02,28.865096107826652,29.095123293554686,28.652935541380593,28.829362869262695,192386800
2015-03-03,28.80034541192503,28.925408394847473,28.606047970582004,28.88967514038086,151265200
2015-03-04,28.831607435890163,28.93433626958241,28.65741210249003,28.706541061401367,126665200
2015-03-05,28.715465011034148,28.753430296481124,28.085681207840157,28.230844497680664,226068400
2015-03-06,28.67527372751503,28.89190185712468,28.19735431616849,28.273284912109375,291368400
2015-03-09,28.577009471918817,28.936568873655904,27.929358864959124,28.39388084411621,354114000
2015-03-10,28.230849059936954,28.41174391123923,27.647963757013223,27.80652618408203,275426400
2015-03-11,27.860124880470842,27.864590683861785,27.2705400092887,27.299571990966797,275756000
2015-03-12,27.315209745130893,27.893629359383798,27.163346844849737,27.79313087463379,193450800
2015-03-13,27.781968924628472,28.00529664636366,27.37551253922464,27.601072311401367,207309200
2015-03-16,27.665830346457884,27.9047908782959,27.440270633053817,27.9047908782959,143497200
2015-03-17,28.11695995951032,28.434084909271395,28.061128030164138,28.371553421020508,204092400
2015-03-18,28.36261645709141,28.845005082401027,28.22192062663696,28.690908432006836,261083600
2015-03-19,28.753431301490934,28.86509511237051,28.451939352886985,28.474271774291992,183238000
2015-03-20,28.641768673457978,28.675266455021614,27.951687111573413,28.1169490814209,274780400
2015-03-23,28.389414800511204,28.55244304991285,28.25541683176115,28.409513473510742,150838800
2015-03-24,28.413979789156055,28.59487295012784,28.264348957509863,28.29338264465332,131369200
2015-03-25,28.25988303562225,28.3224145094313,27.554166793823242,27.554166793823242,206620800
2015-03-26,27.415708944424075,27.889162578221786,27.37997569455361,27.746232986450195,190291600
2015-03-27,27.819927493452933,27.848959476862227,27.449204451125873,27.525135040283203,158184800
2015-03-30,27.703801727530387,28.228621479125927,27.692634661044366,28.221921920776367,188398800
2015-03-31,28.159379203406413,28.248710593495293,27.77302336926475,27.78865623474121,168362400
2015-04-01,27.87576321147474,27.942762202453487,27.49163929808752,27.74846649169922,162485600
2015-04-02,27.922652006920593,28.041015372695895,27.735057624300385,27.987417221069336,128880400
2015-04-06,27.797597513549732,28.47651388747033,27.766331773633098,28.440780639648438,148776000
2015-04-07,28.505544959128052,28.612741291445364,28.13482189606946,28.141521453857422,140049200
2015-04-08,28.105789197397314,28.22862010735405,27.909261445321576,28.049957275390625,149316800
2015-04-09,28.105788441342266,28.26881839891246,27.840029658360844,28.26435089111328,129936000
2015-04-10,28.128121549163314,28.40951491239349,27.974026603464083,28.38494873046875,160752000
2015-04-13,28.668578017032395,28.713246286719556,28.275522460843323,28.329120635986328,145460400
2015-04-14,28.362618000393127,28.42738323808499,28.119191624381955,28.206289291381836,102098400
2015-04-15,28.23085403727682,28.39164854242009,28.141522620738304,28.31348419189453,115881600
2015-04-16,28.201819904903736,28.384948539200966,28.163854607223158,28.17725372314453,113476000
2015-04-17,28.038795069481793,28.17055760239898,27.79536697612658,27.860132217407227,207828000
2015-04-20,28.043257616383126,28.612742196487645,27.953926200723096,28.496612548828125,188217200
2015-04-21,28.608272572451273,28.630603292235747,28.28891226937762,28.342512130737305,129740400
2015-04-22,28.360385547787548,28.780241031153352,28.21075639031654,28.724409103393555,150618000
2015-04-23,28.65293883984712,29.126392378340356,28.617205597169626,28.95889663696289,183083600
2015-04-24,29.142033144706428,29.173298886768084,28.86063805844121,29.09513282775879,178103600
2015-04-27,29.5484876579619,29.731618009002727,29.28942670621598,29.624418258666992,387816800
2015-04-28,30.02864340140011,30.04650661823436,28.936571107983564,29.157663345336914,475696000
2015-04-29,29.06833711283292,29.387694119585927,28.652947413612182,28.728878021240234,253544400
2015-04-30,28.728876111499925,28.728876111499925,27.822166165703564,27.949462890625,332781600
2015-05-01,28.161621657599095,29.061633688785268,27.982960526076326,28.798105239868164,234050400
2015-05-04,28.920938085357456,29.15990036778687,28.6440105016254,28.74227523803711,203953200
2015-05-05,28.619441582873787,28.686440570180817,28.090156057797344,28.094623565673828,197085600
2015-05-06,28.26435842360121,28.306791239726852,27.54971033222721,27.918201446533203,288564000
2015-05-07,27.980988629364855,28.274771119191875,27.81279321350652,28.090877532958984,175763600
2015-05-08,28.40932697854194,28.620132446289062,28.281498531518576,28.620132446289062,222201600
2015-05-11,28.568549094369533,28.606672974255993,28.173850078151617,28.328590393066406,168143200
2015-05-12,28.167123180955276,28.454176395333747,27.99220023537915,28.22767448425293,192640000
2015-05-13,28.29046959853829,28.523700783059066,28.227676916354287,28.25907325744629,138776800
2015-05-14,28.573040038722173,28.918399810791016,28.516974896234426,28.918399810791016,180814000
2015-05-15,28.945311535352136,29.039500558010683,28.752447320781446,28.878032684326172,152832000
2015-05-18,28.790570654600064,29.315339523078,28.78608448543216,29.196481704711914,203531600
2015-05-19,29.30860561732461,29.351215660307822,29.073131405326226,29.169565200805664,178532800
2015-05-20,29.15386707536664,29.37364142286742,29.005854313563628,29.167322158813477,145819600
2015-05-21,29.169565528768555,29.519411369068177,29.115741775667175,29.465587615966797,158921600
2015-05-22,29.51268962700429,29.819925484214373,29.467834779633826,29.723491668701172,182384000
2015-05-26,29.736942292822956,29.806462497095207,28.956513325134654,29.06864356994629,282790400
2015-05-27,29.230118311758137,29.660698143072093,29.165084260036185,29.611360549926758,183332800
2015-05-28,29.570996064084852,29.59117869218456,29.400559279113327,29.553054809570312,122933200
2015-05-29,29.42971019272997,29.4790477861014,29.131443258964264,29.216663360595703,203538000
2015-06-01,29.216662593019702,29.465591926874144,29.16508362746622,29.27496910095215,128451200
2015-06-02,29.122471946982635,29.301881051578466,29.001372768998277,29.144899368286133,134670400
2015-06-03,29.301883018825503,29.364675696358162,29.13144281814176,29.1807804107666,123934000
2015-06-04,29.05967732293898,29.283937833143533,28.90942319173519,29.010339736938477,153800400
2015-06-05,29.04173900210717,29.08434905085685,28.78608213155326,28.851116180419922,142507200
2015-06-08,28.907180282206603,28.976703919337854,28.442962775213026,28.66049575805664,210699200
2015-06-09,28.413813260590086,28.723293939227787,28.171613147664846,28.575281143188477,224301600
2015-06-10,28.68740311375856,29.005852617170312,28.67170494699803,28.902694702148438,156349200
2015-06-11,28.96997080703964,29.194231315241936,28.81298913568679,28.837657928466797,141563600
2015-06-12,28.74795558852689,28.779351923337583,28.50575382486845,28.519208908081055,147544800
2015-06-15,28.2792526425688,28.53490951126304,28.191791172277195,28.463146209716797,175955600
2015-06-16,28.48782171255729,28.67171532300351,28.33981061681886,28.615650177001953,125976400
2015-06-17,28.64255364625347,28.678434439445006,28.422777585681928,28.548364639282227,131672400
2015-06-18,28.5326664043,28.77486646294574,28.530423320052066,28.678434371948242,141628800
